190,516101,13.5818,78.7664
191,516101,13.9577,79.3513
192,516101,13.854,79.3978
193,516101,12.9337,77.5503
194,516104,14.172,79.3305
195,516105,17.6414,78.314
196,516107,17.3743,78.2473
197,516107,16.0542,78.8408
198,516107,14.1242,79.2083
199,516107,19.3518,79.4832
200,516107,13.3666,78.4244
201,516108,15.1973,78.8119
202,516110,17.4886,78.6021
203,516115,17.6183,78.0772
204,516126,13.8352,78.6339
205,516127,14.0164,80.1281
206,516128,14.848,79.1603
207,516129,15.7702,78.9396
208,516129,17.6116,78.8735
209,516129,13.9289,79.0057
210,516130,16.3748,78.404
211,516130,16.9755,78.6747
212,516130,17.5762,78.9453
213,516150,14.2677,79.1184
214,516150,26.9461,84.9632
215,516150,20.4609,76.9372
216,516150,19.9006,79.9559
217,516150,17.9276,78.8047
218,516151,17.4128,78.1792
219,516152,19.403,79.6005
220,516162,12.6456,79.1603
221,516163,19.3518,79.4832
222,516172,13.3092,77.9721
223,516172,15.2386,77.1556
224,516172,11.3797,78.7885
225,516173,13.2398,78.3761
226,516175,13.1009,79.1842
227,516193,9.2885,79.3127
228,516193,12.149,79.1508
229,516193,15.0095,78.9888
230,516203,16.7805,77.8675
231,516213,17.2373,78.3992
232,516214,11.543,78.1402
233,516214,12.7424,78.4096
234,516214,13.9418,78.679
235,516215,14.0587,79.2331
236,516216,13.2819,80.172
237,516216,13.5166,80.0863
238,516216,13.0472,80.2578
239,516217,15.1085,78.9411
240,516218,14.0164,80.1281
241,516227,16.3013,80.6298
242,516227,17.8631,82.1976
243,516227,14.7396,79.062
244,516228,14.8745,79.0179
245,516228,16.2851,78.9785
246,516228,17.6956,78.9391
247,516233,16.8178,80.9691
248,516237,16.8178,80.9691
249,516247,15.0561,79.241
250,516257,17.2373,78.3992
251,516259,13.6218,80.1371
252,516267,13.9337,79.0776
253,516268,13.6288,79.2193
254,516268,17.2333,82.1333
255,516268,10.0243,76.3053
256,516269,14.0568,78.7513
257,516269,14.2386,78.9359
258,516269,14.4204,79.1205
259,516270,15.0561,79.241
260,516289,15.5405,79.9456
261,516293,17.3617,77.1076
262,516293,14.5558,78.718
263,516293,15.9588,77.9128
264,516309,14.8739,78.1047
265,516310,14.9776,78.8922
266,516311,14.9776,78.8922
267,516312,14.9776,78.8922
268,516321,14.458,78.4451
269,516329,14.458,78.4451
270,516339,14.9776,78.8922
271,516349,14.9776,78.8922
272,516350,15.3282,79.6652
273,516355,14.6794,77.5988
274,516356,15.042,78.9708
275,516359,14.82,78.5791
276,516359,15.0802,79.3097
277,516359,15.3404,80.0403
278,516360,14.7502,78.5481
279,516361,16.8178,80.9691
280,516361,11.8903,78.9145
281,516361,14.354,79.9418
282,516362,17.2833,82.4
283,516380,14.9629,77.7743
284,516380,15.2386,77.1556
285,516380,14.6872,78.3931
286,516390,14.4217,78.2257
287,516391,15.2416,78.6319
288,516391,17.3617,77.1076
289,516391,13.1214,80.1561
290,516396,14.5691,77.9715
291,516401,14.5754,78.281
292,516411,14.8804,78.4467
293,516421,13.5697,79.7063
294,516421,12.9627,79.6691
295,516421,14.1767,79.7435
296,516431,14.9587,78.41
297,516432,14.4283,78.6936
298,516433,14.9446,78.3113
299,516434,13.905,79.0266
300,516434,14.8474,78.384
301,516434,12.9627,79.6691
302,516439,14.4283,78.6936
303,516444,14.82,78.5791
304,516454,16.2299,80.4931
305,516454,14.6291,78.128
306,516454,17.8307,82.8582
307,516464,14.7054,78.1525
308,516474,14.8739,78.1047
309,516474,14.8122,78.1466
310,516474,14.1995,77.8012
311,516474,14.6285,78.0175
312,516484,17.6939,78.281
313,516501,14.2123,78.85
314,516501,14.5894,79.0661
315,516501,13.8352,78.6339
316,516502,16.6926,77.3841
317,516503,16.3875,77.4362
318,516503,14.8697,78.9319
319,516503,18.577,80.9077
320,516503,16.6114,79.0919
321,516504,15.2637,77.8143
322,516505,15.745,78.5963
323,517001,13.2105,79.0956
324,517002,13.5229,78.8648
325,517004,13.8352,78.6339
326,517101,13.5887,79.3163
327,517102,17.9153,78.2339
328,517102,17.468,79.2912
329,517102,17.9479,78.1164
330,517102,16.5408,81.5232
331,517112,13.473,79.1632
332,517112,13.4968,79.209
333,517112,13.4492,79.1175
334,517113,14.268,78.1988
335,517123,14.268,78.1988
336,517124,17.25,81.6333
337,517125,13.1214,80.1561
338,517126,13.3693,79.1953
339,517127,14.5466,79.3864
340,517128,14.4204,79.1205
341,517129,14.9764,78.28
342,517129,14.4204,79.1205
343,517129,14.6984,78.7003
344,517130,11.9024,78.0574
345,517131,11.2033,77.8104
346,517131,8.1721,77.5257
347,517131,14.2345,78.095
348,517132,12.6014,78.3045
349,517132,12.1063,77.4772
350,517132,13.0966,79.1317
351,517152,11.3797,78.7885
352,517167,14.0307,78.9994
353,517172,13.5768,79.0946
354,517192,13.7028,79.1514
355,517193,13.7028,79.1514
356,517194,13.7028,79.1514
357,517194,13.6535,79.1576
358,517194,13.7049,79.1335
359,517194,13.75,79.163
360,517213,13.82,78.8959
361,517214,17.8307,82.8582
362,517214,13.8408,79.041
363,517214,14.8922,79.7741
364,517214,13.6558,78.9385
365,517214,14.2416,78.2587
366,517234,14.3521,79.2466
367,517234,13.6423,78.8014
368,517234,13.5565,78.7735
369,517234,15.8575,80.1649
370,517235,16.8965,78.0321
371,517236,13.827,78.7893
372,517237,14.756,78.9122
373,517247,16.38,77.94
374,517257,13.4748,78.8101
375,517277,14.5907,79.1542
376,517280,17.8307,82.8582
377,517291,14.268,78.1988
378,517291,13.6874,78.6704
379,517291,13.6932,78.6283
380,517291,13.1009,79.1842
381,517297,13.8345,78.5635
382,517297,13.8877,78.5378
383,517297,13.7814,78.5892
384,517299,13.6373,78.6299
385,517305,13.8352,78.6339
386,517319,14.0319,78.325
387,517325,13.5503,78.5029
388,517326,13.6612,78.3332
389,517326,14.268,78.1988
390,517326,14.3668,78.4596
391,517326,14.0987,78.3306
392,517350,13.6522,78.4817
393,517350,13.7086,78.5066
394,517350,13.6804,78.4941
395,517351,14.9764,78.28
396,517352,14.1124,78.4228
397,517370,14.0319,78.325
398,517390,14.15,77.9264
399,517391,14.587,77.6451
400,517391,13.713,78.2077
401,517391,14.15,77.9264
402,517401,12.9001,78.4856
403,517403,12.9001,78.4856
404,517408,12.9001,78.4856
405,517414,14.2214,78.7891
406,517415,13.0922,78.6119
407,517416,13.7398,79.5037
408,517416,13.1904,78.9128
409,517416,14.2893,80.0946
410,517417,13.4746,78.457
411,517417,13.3666,78.4244
412,517417,13.4206,78.4407
413,517418,17.9153,78.2339
414,517419,14.2214,78.7891
415,517421,13.8905,78.7308
416,517422,14.9764,78.28
417,517423,13.8905,78.7308
418,517424,13.0023,78.4843
419,517425,14.1905,79.1135
420,517425,17.0544,80.5635
421,517425,12.7694,78.4347
422,517425,12.7477,78.3424
423,517426,12.7928,78.28
424,517429,13.8905,78.7308
425,517432,13.1835,78.6396
426,517432,14.7068,77.9288
427,517432,13.1495,78.6763
428,517432,17.7874,76.4706
429,517501,13.6355,79.4199
430,517502,12.003,78.5987
431,517503,12.003,78.5987
432,517504,13.6355,79.4199
433,517505,10.9751,76.9155
434,517506,12.003,78.5987
435,517507,9.7657,78.6397
436,517520,13.6368,79.5039
437,517520,14.1008,79.4277
438,517520,15.35,79.2333
439,517520,13.7454,79.4623
440,517520,13.6712,79.5113
441,517526,14.1008,79.4277
442,517536,17.5371,80.6195
443,517536,17.8297,82.9377
444,517536,17.2445,78.3012
445,517541,13.1084,77.1642
446,517551,13.7368,79.2758
447,517561,14.1134,79.7316
448,517561,14.3156,79.1105
449,517561,14.5177,78.4893
450,517569,14.3156,79.1105
451,517571,13.7368,79.2758
452,517581,13.751,79.147
453,517582,11.2362,77.1051
454,517583,12.7598,75.2017
455,517583,17.4167,82.95
456,517583,14.8644,78.4031
457,517583,14.4168,77.0578
458,517584,13.751,79.147
459,517586,13.751,79.147
460,517587,12.9184,79.1325
461,517587,13.11,80.2333
462,517587,13.0142,79.6829
463,517588,13.4379,79.9543
464,517589,11.3797,78.7885
465,517589,14.2315,80.3443
466,517589,17.0833,81.9
467,517590,13.1956,79.9256
468,517590,13.0697,80.2656
469,517590,13.3214,79.5856
470,517591,12.8894,80.1331
471,517591,12.8944,80.1111
472,517591,12.8843,80.1551
473,517592,13.0425,80.0293
474,517599,13.0425,80.0293
475,517619,13.6932,79.5934
476,517619,11.3797,78.7885
477,517619,12.5365,79.191
478,517620,22.3761,88.1497
479,517620,19.5512,84.5285
480,517620,16.7263,80.9073
481,517640,17.8307,82.8582
482,517641,15.2637,77.8143
483,517641,15.8188,79.0864
484,517641,16.374,80.3585
485,517642,15.4335,79.0892
486,517643,10.4667,76.2333
487,517644,13.7551,79.7014
488,517645,18.9108,77.5692
489,518001,15.8276,78.0338
490,518002,15.1706,78.0433
491,518003,15.0958,80.0163
492,518003,16.6333,81.0333
493,518003,13.5582,78.9992
494,518004,15.1284,79.2207
495,518005,15.1284,79.2207
496,518006,14.4521,79.9939
497,518007,15.1284,79.2207
498,518010,17.4363,75.649
499,518010,15.6658,78.3166
500,518010,19.2069,72.9814
501,518101,16.0728,78.8692
502,518102,16.0728,78.8692
503,518112,15.5178,78.3485
504,518122,15.2637,77.8143
505,518122,13.8352,78.6339
506,518122,15.2092,78.1169
507,518122,14.8697,78.1521
508,518122,15.1706,78.0433
509,518123,14.2223,79.0409
510,518123,15.0767,78.1071
511,518123,12.7862,79.6731
512,518123,14.8039,79.3425
513,518124,15.8537,77.4849
514,518124,14.296,79.2214
515,518124,15.3557,78.2469
516,518124,15.5555,77.8302
517,518124,13.8222,78.452
518,518124,17.2513,78.2458
519,518134,14.9717,79.1169
520,518134,14.4985,78.115
521,518134,15.445,80.1187
522,518135,16.8364,82.0287
523,518135,17.1521,80.3601
524,518135,17.4679,78.6914
525,518145,14.9884,78.3913
526,518155,15.0768,77.7118
527,518155,15.1062,78.3601
528,518155,15.0475,77.0634
529,518165,15.148,78.2995
530,518166,15.0565,78.2111
531,518176,15.424,78.3186
532,518186,15.314,78.5203
533,518196,15.9819,78.0893
534,518196,17.4262,78.4283
535,518196,15.1548,78.1425
